Country,ISO2,ISO3,Indicator,Source,Model,Scenario,Damage,Percentile,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Luxembourg,LU,LUX,Potential National Income Loss from Chronic Climate Damages,,GCAM,Divergent Net Zero,High,95,0.0,-0.128792617,-0.25848682,-0.367965868,-0.472412044,-0.565715039,-0.666802992,-0.753739772,-0.826708068,-0.911960292,-0.993658791,-1.055042113,-1.118223273,-1.17524625,-1.250702056,-1.325988309,-1.390929794,-1.447247154,-1.488131545,-1.530503742,-1.56187574,-1.595214414,-1.629534141,-1.666983114,-1.716594361,-1.762279746,-1.81498232,-1.862238791,-1.894165978,-1.909926214,-1.911897143,-1.913822436,-1.923846318,-1.934987678,-1.939362126,-1.940194052,-1.943567448,-1.946750897,-1.94854067,-1.956922366,-1.972981055,-1.982982825,-1.985211086,-1.985222052,-1.985459677,-1.98617244,-1.98625169,-1.986220072,-1.986245875,-1.993087207,-2.004955518,-2.017299154,-2.023950663,-2.023926403,-2.0258933,-2.025865371,-2.025858576,-2.032508178,-2.038032935,-2.038395558,-2.040508121,-2.04324457,-2.044035026,-2.044426273,-2.046883121,-2.048719021,-2.049157244,-2.049220327,-2.049771996,-2.049847368,-2.049936035,-2.050308868,-2.050531062,-2.050798311,-2.05107174,-2.051351355,-2.051637162,-2.051929165,-2.052227371,-2.052531783,-2.052842406
Luxembourg,LU,LUX,Potential National Income Loss from Chronic Climate Damages,,GCAM,Divergent Net Zero,Median,5,0.0,-0.025484165,-0.057835771,-0.089227531,-0.121036017,-0.14644248,-0.16403652,-0.176409007,-0.188361853,-0.198271905,-0.205623235,-0.215398994,-0.230028281,-0.247027724,-0.261008734,-0.269700979,-0.280362348,-0.296841785,-0.303204816,-0.301564113,-0.29838682,-0.292803356,-0.288886759,-0.283823532,-0.280765229,-0.283999943,-0.28946727,-0.295439056,-0.301133419,-0.303534495,-0.29959046,-0.291286275,-0.283924592,-0.277141504,-0.267124996,-0.260069725,-0.258391525,-0.259046103,-0.259757903,-0.259128322,-0.251823043,-0.242603788,-0.237723697,-0.233123397,-0.222320797,-0.211831982,-0.208231668,-0.20766426,-0.203412358,-0.194236664,-0.18146671,-0.168569828,-0.158210865,-0.149236908,-0.138160984,-0.130950675,-0.127078893,-0.121933934,-0.116490094,-0.108505156,-0.100743335,-0.097541816,-0.09474268,-0.088983242,-0.08081698,-0.07580886,-0.071075045,-0.062729342,-0.055525518,-0.051911912,-0.050810755,-0.050170769,-0.049310052,-0.048449747,-0.047589744,-0.04673004,-0.045870635,-0.04501153,-0.044152725,-0.043294222,-0.042436024
Luxembourg,LU,LUX,Potential National Income Loss from Chronic Climate Damages,,GCAM,Divergent Net Zero,Median,50,0.0,-0.037228739,-0.083836577,-0.130528356,-0.17705075,-0.216136867,-0.244551014,-0.265260015,-0.285828839,-0.304242196,-0.319805058,-0.337940282,-0.362573258,-0.392131637,-0.417233255,-0.43600588,-0.457530868,-0.486428421,-0.501987165,-0.505634148,-0.505330779,-0.499323474,-0.495018597,-0.48791923,-0.484099336,-0.488639692,-0.49707342,-0.505791844,-0.515608789,-0.525672688,-0.52916576,-0.524255617,-0.517263399,-0.511000549,-0.502071475,-0.498032636,-0.500061605,-0.504669912,-0.508288354,-0.510019411,-0.503445946,-0.495035507,-0.491749333,-0.48839195,-0.474494682,-0.460864997,-0.457228251,-0.456896968,-0.451756405,-0.441657769,-0.426460789,-0.410230762,-0.397052646,-0.385323535,-0.368853148,-0.35676914,-0.349001783,-0.3389499,-0.328583282,-0.313999139,-0.29998646,-0.297244257,-0.297364364,-0.291921151,-0.28160121,-0.278229905,-0.275257747,-0.2656109,-0.258632575,-0.256406762,-0.255873809,-0.255277921,-0.254611898,-0.253994959,-0.253423436,-0.252893982,-0.252403495,-0.251949103,-0.251528148,-0.251138168,-0.250776882
Luxembourg,LU,LUX,Potential National Income Loss from Chronic Climate Damages,,GCAM,Divergent Net Zero,Median,95,0.0,-0.056290741,-0.117020937,-0.168399604,-0.217304151,-0.261728669,-0.308521592,-0.350470656,-0.385181536,-0.425287387,-0.465017213,-0.495085212,-0.524849431,-0.552932428,-0.587399319,-0.624669535,-0.656559468,-0.684547408,-0.704960771,-0.725213312,-0.740533957,-0.755657845,-0.772876382,-0.790929177,-0.814981768,-0.83802206,-0.863336128,-0.887274688,-0.903472543,-0.910553268,-0.91079236,-0.90640894,-0.907494826,-0.913137701,-0.914527586,-0.914504183,-0.910054894,-0.907216509,-0.907997838,-0.911246965,-0.918923578,-0.918474248,-0.905622322,-0.8903664,-0.880628345,-0.872851049,-0.864345096,-0.857763206,-0.8537994,-0.855345345,-0.861151953,-0.867351507,-0.866805302,-0.862025902,-0.854227612,-0.845529267,-0.839511836,-0.839964792,-0.839357198,-0.836422113,-0.836713292,-0.834762304,-0.832453256,-0.831373653,-0.82560449,-0.812853589,-0.797354671,-0.78452949,-0.773147085,-0.763418124,-0.756350027,-0.749671893,-0.742864016,-0.736212076,-0.729568366,-0.722932876,-0.716305601,-0.709686545,-0.703075715,-0.696473126,-0.689878798
Luxembourg,LU,LUX,Potential National Income Loss from Chronic Climate Damages,,GCAM,Nationally Determined Contributions (NDCs),High,5,0.0,-0.052807221,-0.115897762,-0.178536848,-0.237512785,-0.28624956,-0.328335929,-0.366466792,-0.40460721,-0.439043185,-0.474161855,-0.510253116,-0.554804722,-0.609986427,-0.662455929,-0.705336432,-0.750175969,-0.814154203,-0.861628676,-0.887598254,-0.90499179,-0.910668152,-0.924142912,-0.934129737,-0.955868709,-0.988919296,-1.025254779,-1.059967209,-1.101223635,-1.142595983,-1.170414143,-1.18473303,-1.1985401,-1.220783867,-1.236741021,-1.259373953,-1.290843502,-1.332182678,-1.3755864,-1.416169047,-1.439486548,-1.46008532,-1.487405957,-1.510299146,-1.520862542,-1.535808542,-1.568375845,-1.603607144,-1.623256731,-1.626435777,-1.630583337,-1.632100447,-1.632202001,-1.635229839,-1.640510577,-1.650803067,-1.65923263,-1.661157613,-1.662430332,-1.667254739,-1.671099749,-1.699805504,-1.726759226,-1.737376221,-1.741284693,-1.771774894,-1.796678625,-1.799768155,-1.80842784,-1.832969046,-1.862531569,-1.886828236,-1.907754555,-1.928696569,-1.949653841,-1.970626412,-1.991614304,-2.012617521,-2.033636047,-2.054669844,-2.075718859
Luxembourg,LU,LUX,Potential National Income Loss from Chronic Climate Damages,,GCAM,Nationally Determined Contributions (NDCs),High,50,0.0,-0.084295469,-0.164181386,-0.224606463,-0.286141998,-0.335386386,-0.384619109,-0.432288366,-0.474947986,-0.535061061,-0.592565439,-0.633289046,-0.678747003,-0.723653097,-0.784828494,-0.848227931,-0.903973192,-0.95228974,-0.987840853,-1.031356985,-1.069198999,-1.110920545,-1.152201253,-1.196401126,-1.248090318,-1.298063447,-1.36120734,-1.425118862,-1.475240383,-1.506112742,-1.527520073,-1.546953217,-1.582217739,-1.624757324,-1.660564231,-1.694428941,-1.720371976,-1.752211496,-1.787850283,-1.826665413,-1.875954642,-1.915381183,-1.935645684,-1.951588905,-1.974469779,-1.995514674,-2.02037061,-2.049404108,-2.079601159,-2.119586925,-2.165091596,-2.206082759,-2.23230855,-2.249791797,-2.26414853,-2.280900963,-2.302824998,-2.338571995,-2.36880405,-2.397680166,-2.428869628,-2.455276309,-2.491976828,-2.530126195,-2.555391269,-2.568666112,-2.578601981,-2.594006919,-2.609866533,-2.630196236,-2.653983936,-2.676290539,-2.697521261,-2.718766692,-2.740026755,-2.761301486,-2.782590903,-2.803895005,-2.825213769,-2.846547154,-2.867895099
Luxembourg,LU,LUX,Potential National Income Loss from Chronic Climate Damages,,GCAM,Nationally Determined Contributions (NDCs),High,95,0.0,-0.080165174,-0.185898967,-0.286574346,-0.379513981,-0.456881835,-0.537117381,-0.612922438,-0.698137262,-0.786713085,-0.855736517,-0.907019229,-0.95350822,-1.022775735,-1.099306409,-1.181427723,-1.269815128,-1.340933748,-1.417253937,-1.492582637,-1.559609196,-1.641633146,-1.733192585,-1.807072191,-1.892540511,-1.993445885,-2.107754084,-2.212685382,-2.314508958,-2.395533941,-2.451304822,-2.514310074,-2.575799209,-2.641723789,-2.710182443,-2.788475646,-2.867962612,-2.946286661,-3.046099196,-3.145171603,-3.238530832,-3.329343584,-3.394693222,-3.453165692,-3.513310342,-3.573335994,-3.635539033,-3.709469957,-3.786050516,-3.857857019,-3.930252431,-3.998542446,-4.050243132,-4.103808813,-4.155192104,-4.210118085,-4.255247119,-4.307052083,-4.372105458,-4.4291037,-4.483433021,-4.544728237,-4.594590426,-4.648477323,-4.693885925,-4.729953294,-4.762013273,-4.79459075,-4.833687765,-4.876321704,-4.922021927,-4.968839185,-5.016080188,-5.063713999,-5.111417587,-5.15919103,-5.207034361,-5.254947567,-5.30293059,-5.350983326,-5.399105628
Luxembourg,LU,LUX,Potential National Income Loss from Chronic Climate Damages,,GCAM,Nationally Determined Contributions (NDCs),Median,5,0.0,-0.022267135,-0.050245339,-0.078379851,-0.105009653,-0.12730965,-0.146384748,-0.163836548,-0.181036151,-0.196926784,-0.212698417,-0.229275819,-0.249035801,-0.274047676,-0.298518042,-0.318598758,-0.339015928,-0.367567219,-0.389316882,-0.401438178,-0.409471315,-0.411814559,-0.416723501,-0.420400569,-0.427972992,-0.443280555,-0.460303411,-0.476791677,-0.49570514,-0.515488321,-0.528776021,-0.535649225,-0.541964594,-0.552008418,-0.559260655,-0.568407035,-0.5832808,-0.602414457,-0.623330203,-0.642877431,-0.652982069,-0.661352403,-0.674474629,-0.685677281,-0.686609779,-0.689803867,-0.704650443,-0.721832094,-0.730432203,-0.731911542,-0.727228116,-0.7225639,-0.721796454,-0.722761103,-0.718376822,-0.718119125,-0.721649589,-0.722526625,-0.722469635,-0.714871427,-0.709509761,-0.720224705,-0.73330087,-0.738146438,-0.735458595,-0.744342095,-0.754909512,-0.75358609,-0.755217264,-0.766069225,-0.780503469,-0.792531791,-0.802755128,-0.812995888,-0.823253795,-0.833528852,-0.843821053,-0.854130385,-0.864456822,-0.874800331,-0.885160868
Luxembourg,LU,LUX,Potential National Income Loss from Chronic Climate Damages,,GCAM,Nationally Determined Contributions (NDCs),Median,50,0.0,-0.036472214,-0.073387895,-0.101358306,-0.129163924,-0.15212338,-0.173944995,-0.196314525,-0.216097418,-0.242712919,-0.269957472,-0.289310164,-0.309818406,-0.331199348,-0.358379086,-0.388716883,-0.415300305,-0.4385473,-0.455752545,-0.475376778,-0.493701246,-0.512617512,-0.532725598,-0.553465905,-0.578205751,-0.602556948,-0.632002052,-0.663410311,-0.688186497,-0.703298743,-0.713711127,-0.723332029,-0.738990043,-0.759910573,-0.777752818,-0.794291136,-0.807209935,-0.821813782,-0.839545537,-0.858454967,-0.882346086,-0.902119402,-0.912226206,-0.919999655,-0.93096686,-0.941609191,-0.953454827,-0.967924875,-0.98297969,-1.00230036,-1.025087958,-1.045897346,-1.0590825,-1.067856082,-1.075190989,-1.083261371,-1.094135718,-1.111158372,-1.126550089,-1.140590377,-1.15646957,-1.170019395,-1.187580341,-1.207182889,-1.220126818,-1.226957189,-1.232018656,-1.239412072,-1.247592659,-1.257497644,-1.269619405,-1.281104733,-1.291963716,-1.302838072,-1.313727737,-1.324632715,-1.335553002,-1.346488584,-1.357439436,-1.368405523,-1.379386801
Luxembourg,LU,LUX,Potential National Income Loss from Chronic Climate Damages,,GCAM,Nationally Determined Contributions (NDCs),Median,95,0.0,-0.037356299,-0.083366543,-0.130855298,-0.173751469,-0.210599821,-0.247126561,-0.283491473,-0.322583576,-0.365150941,-0.398692969,-0.423617063,-0.446005708,-0.477551938,-0.514819987,-0.554195902,-0.597213769,-0.632528051,-0.668636549,-0.706177203,-0.739372424,-0.778859345,-0.824326383,-0.861703941,-0.902535777,-0.953020321,-1.009876581,-1.063617186,-1.114874997,-1.156665066,-1.185456564,-1.216843244,-1.248709888,-1.281936695,-1.31732842,-1.356952217,-1.398330642,-1.438839916,-1.489256035,-1.541433093,-1.590166141,-1.637970176,-1.672617572,-1.702675076,-1.734579784,-1.766150462,-1.79900896,-1.837420133,-1.878259332,-1.916594984,-1.955051553,-1.991763066,-2.019758408,-2.047644351,-2.075496534,-2.104379044,-2.128885502,-2.155366681,-2.190123965,-2.221240302,-2.250313853,-2.283188785,-2.310509697,-2.33868317,-2.363548177,-2.383023321,-2.400641598,-2.418115068,-2.439115996,-2.462281469,-2.487058216,-2.512626317,-2.538402844,-2.56444921,-2.590558779,-2.616731512,-2.64296735,-2.669266207,-2.695627975,-2.722052518,-2.74853968
Luxembourg,LU,LUX,Potential National Income Loss from Chronic Climate Damages,,GCAM,Net Zero 2050,High,5,0.0,-0.055072419,-0.121711771,-0.186345486,-0.244679049,-0.289690848,-0.32895415,-0.364929132,-0.397853289,-0.423893348,-0.451301263,-0.486489587,-0.533234359,-0.580377581,-0.61897818,-0.649427446,-0.680600368,-0.725578224,-0.754689645,-0.764107929,-0.771225421,-0.771920869,-0.772399713,-0.775108061,-0.778162231,-0.787345644,-0.800160836,-0.810859804,-0.823324511,-0.832264797,-0.835498963,-0.839323789,-0.841024091,-0.842177251,-0.844684819,-0.846329559,-0.846640336,-0.849213823,-0.851658344,-0.853051248,-0.857387819,-0.858607634,-0.85929464,-0.860321732,-0.864682019,-0.866531167,-0.867919966,-0.868647669,-0.871870918,-0.87366756,-0.87690155,-0.879184014,-0.881148385,-0.882970499,-0.886799587,-0.889321612,-0.890622271,-0.891654623,-0.893532779,-0.89645289,-0.898163667,-0.901212613,-0.90381302,-0.905705083,-0.908259937,-0.911067596,-0.914525703,-0.916764186,-0.918122759,-0.919121783,-0.919574848,-0.9198679,-0.920037484,-0.920207195,-0.920377018,-0.920546953,-0.920716999,-0.920887156,-0.921057425,-0.921227805,-0.921398296
Luxembourg,LU,LUX,Potential National Income Loss from Chronic Climate Damages,,GCAM,Net Zero 2050,High,50,0.0,-0.078996137,-0.172936721,-0.265762995,-0.354281194,-0.430092249,-0.487450722,-0.53254435,-0.584711551,-0.629844816,-0.672497066,-0.719987072,-0.7856241,-0.853678703,-0.908674596,-0.95343309,-1.009907019,-1.083205259,-1.129262633,-1.149392218,-1.163144662,-1.16507767,-1.166358162,-1.168863143,-1.177757977,-1.196686484,-1.216605704,-1.230475901,-1.255964895,-1.281600645,-1.293446517,-1.296766574,-1.297772809,-1.29890551,-1.304150192,-1.307703489,-1.311480332,-1.328519361,-1.343763551,-1.349932775,-1.357463977,-1.358845906,-1.35958456,-1.359922439,-1.367876542,-1.369924255,-1.371543953,-1.372424746,-1.376379616,-1.377779025,-1.381603895,-1.383040031,-1.384044291,-1.385337241,-1.389870147,-1.393576133,-1.396533921,-1.397799773,-1.399357572,-1.40329773,-1.405018666,-1.411235009,-1.415840243,-1.417709596,-1.420773085,-1.428833676,-1.435272486,-1.439033058,-1.440517723,-1.442981838,-1.446874351,-1.449739592,-1.450144267,-1.450549321,-1.450954326,-1.451359284,-1.451764195,-1.452169057,-1.452573872,-1.452978638,-1.453383353
Luxembourg,LU,LUX,Potential National Income Loss from Chronic Climate Damages,,GCAM,Net Zero 2050,High,95,0.0,-0.115438157,-0.22749177,-0.321265924,-0.410221191,-0.478865258,-0.562688438,-0.651149779,-0.738076613,-0.830442696,-0.922310362,-0.990179448,-1.061100047,-1.127783709,-1.21543386,-1.303596267,-1.379893577,-1.439821972,-1.481883826,-1.53782102,-1.586484442,-1.641675985,-1.687586978,-1.723704019,-1.771200599,-1.831739806,-1.901244142,-1.961402369,-2.003464543,-2.025622652,-2.033853436,-2.037768729,-2.058219978,-2.076169789,-2.079875463,-2.082223829,-2.08612052,-2.089683401,-2.092042393,-2.098966992,-2.113836479,-2.12370116,-2.124707033,-2.124543663,-2.12443923,-2.125465783,-2.125410456,-2.125316393,-2.125368395,-2.134049714,-2.15013933,-2.16608896,-2.174179038,-2.174277358,-2.17592646,-2.176098781,-2.176189106,-2.184222425,-2.190650882,-2.191530976,-2.191829548,-2.192870727,-2.200269022,-2.206693631,-2.209396085,-2.212049665,-2.211953955,-2.212310223,-2.212718862,-2.212727891,-2.212738722,-2.213381279,-2.213547157,-2.213724921,-2.213908088,-2.214096662,-2.214290649,-2.214490051,-2.214694874,-2.214905121,-2.215120796
Luxembourg,LU,LUX,Potential National Income Loss from Chronic Climate Damages,,GCAM,Net Zero 2050,Median,5,0.0,-0.023236494,-0.052740704,-0.0818795,-0.108289498,-0.12891536,-0.146554563,-0.163058105,-0.178025194,-0.190062967,-0.20210083,-0.217878775,-0.23863776,-0.260492132,-0.278493343,-0.292720262,-0.306890142,-0.326819412,-0.33833606,-0.342106652,-0.341657709,-0.336732428,-0.333338235,-0.327794543,-0.324565104,-0.327989498,-0.333899115,-0.33894563,-0.344467031,-0.348452023,-0.347054376,-0.338624283,-0.327231186,-0.319068803,-0.310697245,-0.304506809,-0.302248197,-0.30237906,-0.303495391,-0.302701968,-0.295806398,-0.287708516,-0.282862859,-0.278226205,-0.268372088,-0.259329618,-0.25675713,-0.255557096,-0.250122947,-0.241276325,-0.229551092,-0.216553062,-0.205155172,-0.19512862,-0.182551898,-0.173248368,-0.16799969,-0.16256813,-0.156115183,-0.146512937,-0.138869671,-0.137638041,-0.136839726,-0.13233529,-0.124471963,-0.119932695,-0.115833105,-0.107674406,-0.100530812,-0.097062522,-0.096148334,-0.095634144,-0.094880687,-0.094127584,-0.093374721,-0.092622097,-0.091869712,-0.091117566,-0.090365659,-0.089613994,-0.088862573
Luxembourg,LU,LUX,Potential National Income Loss from Chronic Climate Damages,,GCAM,Net Zero 2050,Median,50,0.0,-0.033711622,-0.075939501,-0.118259,-0.158816302,-0.1940701,-0.22089498,-0.241953671,-0.265407314,-0.286696561,-0.306121482,-0.328229569,-0.357632774,-0.389931788,-0.416219488,-0.43758871,-0.463252473,-0.497495513,-0.517297925,-0.526161647,-0.531808188,-0.53046913,-0.529361208,-0.526804777,-0.528007748,-0.536584969,-0.546215551,-0.552937176,-0.563669567,-0.576164791,-0.580933734,-0.5771749,-0.569274146,-0.564417921,-0.555443752,-0.548652238,-0.549834663,-0.556799826,-0.564123992,-0.566962159,-0.558839281,-0.548765225,-0.54555242,-0.543840315,-0.531301857,-0.518094962,-0.514738711,-0.51315755,-0.505347968,-0.49309607,-0.476136483,-0.459203388,-0.447730006,-0.437923946,-0.422264855,-0.411553883,-0.404649997,-0.394771033,-0.384355815,-0.369148859,-0.355949836,-0.354073087,-0.353807714,-0.348125616,-0.337307472,-0.333662277,-0.331783901,-0.320523878,-0.310176986,-0.307447001,-0.308998147,-0.310159278,-0.310349559,-0.310540064,-0.31073055,-0.310921018,-0.311111467,-0.311301899,-0.311492313,-0.311682708,-0.311873083
Luxembourg,LU,LUX,Potential National Income Loss from Chronic Climate Damages,,GCAM,Net Zero 2050,Median,95,0.0,-0.050786661,-0.103246635,-0.147092026,-0.188686003,-0.221336701,-0.258344516,-0.300611154,-0.341592153,-0.385499043,-0.429624663,-0.462650061,-0.495288826,-0.528039366,-0.568012,-0.611566978,-0.649012357,-0.678850225,-0.699815246,-0.725837077,-0.750135566,-0.775885466,-0.798761305,-0.816390031,-0.8393907,-0.86900968,-0.903480462,-0.93403859,-0.955455283,-0.966220024,-0.970415004,-0.969358582,-0.975639714,-0.984195367,-0.984944677,-0.985258587,-0.981526019,-0.979148888,-0.980184784,-0.982910614,-0.989933968,-0.988455373,-0.97625908,-0.963613084,-0.954927806,-0.94595613,-0.936023963,-0.928707674,-0.92462817,-0.92698545,-0.934813934,-0.942918926,-0.942208814,-0.935095969,-0.924332386,-0.914944814,-0.908938165,-0.909653821,-0.909534652,-0.907192675,-0.906369068,-0.903197944,-0.904213151,-0.907141034,-0.904127014,-0.892755691,-0.880151536,-0.869404899,-0.857803545,-0.848623464,-0.843301875,-0.837939501,-0.831556561,-0.825203547,-0.818857879,-0.812519548,-0.80618855,-0.799864886,-0.793548566,-0.787239602,-0.780938014
Luxembourg,LU,LUX,Potential National Income Loss from Chronic Climate Damages,,MESSAGEix-GLOBIOM,Below 2°C,High,5,0.0,-0.05948297,-0.1283184,-0.2015567,-0.2688122,-0.3216378,-0.3636662,-0.3882976,-0.4154338,-0.439993,-0.4554811,-0.4752611,-0.5003732,-0.5300089,-0.5542658,-0.566487,-0.5820036,-0.6092326,-0.6259199,-0.6264047,-0.6294445,-0.6314283,-0.6326024,-0.6347319,-0.6368865,-0.6402177,-0.6465365,-0.6515818,-0.6588253,-0.663738,-0.6665821,-0.6694683,-0.6708406,-0.6717554,-0.6740653,-0.6762587,-0.6763138,-0.6775512,-0.6792842,-0.6812322,-0.6858637,-0.6868439,-0.68746,-0.6883021,-0.6924783,-0.6941578,-0.6955134,-0.6957146,-0.6985194,-0.7000563,-0.7029399,-0.7051869,-0.706849,-0.7081568,-0.7124498,-0.7145819,-0.7158516,-0.716921,-0.7181681,-0.7206391,-0.7220208,-0.7234764,-0.7248582,-0.7264438,-0.7288098,-0.7318809,-0.7348697,-0.7366977,-0.7377912,-0.7388774,-0.7396287,-0.7403318,-0.7407011,-0.7410506,-0.7413813,-0.7416942,-0.7419903,-0.7422706,-0.742536,-0.7427874,-0.7430254
Luxembourg,LU,LUX,Potential National Income Loss from Chronic Climate Damages,,MESSAGEix-GLOBIOM,Below 2°C,High,50,0.0,-0.08366113,-0.186267,-0.2906596,-0.399146,-0.4841413,-0.5406751,-0.5835899,-0.6309612,-0.6699948,-0.69952,-0.731402,-0.7794522,-0.8276418,-0.8643287,-0.891018,-0.9290683,-0.9811756,-1.011378,-1.01362,-1.017284,-1.018213,-1.018776,-1.02203,-1.024662,-1.033787,-1.045816,-1.055142,-1.067462,-1.079574,-1.085254,-1.088899,-1.089706,-1.090767,-1.09366,-1.095825,-1.097991,-1.112144,-1.126873,-1.13831,-1.146315,-1.147063,-1.147399,-1.147782,-1.154333,-1.157212,-1.16,-1.163242,-1.167722,-1.169058,-1.172975,-1.174561,-1.175703,-1.176282,-1.180882,-1.184551,-1.18758,-1.188255,-1.189342,-1.19349,-1.195181,-1.20318,-1.209346,-1.210974,-1.213152,-1.224855,-1.233933,-1.236181,-1.237661,-1.243287,-1.253162,-1.262652,-1.27091,-1.278614,-1.285802,-1.29251,-1.298771,-1.304616,-1.310073,-1.31517,-1.31993
Luxembourg,LU,LUX,Potential National Income Loss from Chronic Climate Damages,,MESSAGEix-GLOBIOM,Below 2°C,High,95,0.0,-0.1096363,-0.2421992,-0.3543741,-0.4688981,-0.5769792,-0.6778015,-0.7684995,-0.8412718,-0.9247331,-0.9973718,-1.03624,-1.075055,-1.125148,-1.188317,-1.246216,-1.300693,-1.348742,-1.377434,-1.408092,-1.433294,-1.461726,-1.485196,-1.51011,-1.551949,-1.593504,-1.644176,-1.6929,-1.723002,-1.733404,-1.733855,-1.734868,-1.745091,-1.755731,-1.762334,-1.774428,-1.782539,-1.792079,-1.799146,-1.812674,-1.838335,-1.853834,-1.856407,-1.856525,-1.856839,-1.857327,-1.858547,-1.859528,-1.860022,-1.87042,-1.889325,-1.906931,-1.914928,-1.915003,-1.916785,-1.916836,-1.916877,-1.928438,-1.937745,-1.946543,-1.960016,-1.971241,-1.995028,-2.021574,-2.036639,-2.040335,-2.040565,-2.047693,-2.056305,-2.063272,-2.071242,-2.079556,-2.087631,-2.09575,-2.103869,-2.11199,-2.120115,-2.128244,-2.136379,-2.144522,-2.152674
Luxembourg,LU,LUX,Potential National Income Loss from Chronic Climate Damages,,MESSAGEix-GLOBIOM,Below 2°C,Median,5,0.0,-0.02505557,-0.05572786,-0.08828742,-0.1189191,-0.1431268,-0.1623864,-0.1731587,-0.183971,-0.195242,-0.2023759,-0.211004,-0.2223174,-0.2356928,-0.2469809,-0.2524269,-0.2586212,-0.2705605,-0.2747517,-0.2717977,-0.2663953,-0.2572962,-0.2499461,-0.2428201,-0.2384597,-0.2392617,-0.2420465,-0.2443738,-0.2473411,-0.249009,-0.2455513,-0.2368708,-0.2280206,-0.2228375,-0.217008,-0.2133072,-0.2129627,-0.2132806,-0.2123793,-0.2119825,-0.2083395,-0.2023122,-0.1987681,-0.1956661,-0.187718,-0.1799885,-0.1777782,-0.1773422,-0.1737609,-0.1671969,-0.1579907,-0.1471157,-0.1379044,-0.13089,-0.1206758,-0.1116721,-0.1061651,-0.1009304,-0.09576742,-0.08857381,-0.0825816,-0.08098504,-0.07980683,-0.07610532,-0.06949343,-0.06604273,-0.06343086,-0.05739519,-0.05241526,-0.05076618,-0.05095339,-0.05126421,-0.05143085,-0.05158854,-0.05173774,-0.05187892,-0.05201255,-0.05213904,-0.05225882,-0.05237224,-0.05247967
Luxembourg,LU,LUX,Potential National Income Loss from Chronic Climate Damages,,MESSAGEix-GLOBIOM,Below 2°C,Median,50,0.0,-0.03490103,-0.08103561,-0.1284922,-0.1778682,-0.2175225,-0.2440002,-0.2641683,-0.2854879,-0.3038735,-0.3176105,-0.3323906,-0.3536847,-0.376608,-0.3941172,-0.4068862,-0.4235452,-0.4477532,-0.4579982,-0.4574806,-0.454718,-0.4481523,-0.4432803,-0.4358576,-0.4307008,-0.4337371,-0.4394664,-0.4439531,-0.4494039,-0.4552358,-0.4572418,-0.4523199,-0.4443947,-0.4401206,-0.4346572,-0.4307095,-0.4313674,-0.4368776,-0.4439673,-0.4494248,-0.4465428,-0.4398012,-0.4362929,-0.4335085,-0.4223123,-0.4123137,-0.4116376,-0.41319,-0.4094731,-0.4009283,-0.3872561,-0.3722946,-0.3627467,-0.3574138,-0.3475608,-0.3406759,-0.3362367,-0.3302989,-0.3247738,-0.3137765,-0.3038673,-0.3042108,-0.3061054,-0.3032243,-0.2963887,-0.2967934,-0.298096,-0.2915549,-0.28669,-0.2879504,-0.2924489,-0.2969506,-0.3008398,-0.3044697,-0.3078581,-0.3110214,-0.3139752,-0.3167335,-0.3193098,-0.3217164,-0.3239648
Luxembourg,LU,LUX,Potential National Income Loss from Chronic Climate Damages,,MESSAGEix-GLOBIOM,Below 2°C,Median,95,0.0,-0.04756261,-0.1084402,-0.1613918,-0.2136572,-0.2651974,-0.312672,-0.3563238,-0.3914821,-0.4302344,-0.4656798,-0.4841986,-0.5014932,-0.5255304,-0.5554011,-0.5839752,-0.6102908,-0.6341079,-0.6480876,-0.6619715,-0.6742994,-0.6871342,-0.698633,-0.709996,-0.7296765,-0.7504598,-0.7745057,-0.7989919,-0.8139777,-0.8158841,-0.8105412,-0.8025221,-0.8024357,-0.8077454,-0.8110582,-0.8165242,-0.819767,-0.8233693,-0.8261213,-0.8311782,-0.8434001,-0.8487717,-0.8424239,-0.8332104,-0.8275092,-0.8232129,-0.8210217,-0.8196627,-0.8161651,-0.8185124,-0.8276634,-0.8365567,-0.8381034,-0.8348306,-0.8282953,-0.8214045,-0.8176191,-0.8210266,-0.8249593,-0.8284512,-0.8350567,-0.8407338,-0.8511178,-0.8645355,-0.8717497,-0.8732871,-0.8734021,-0.8761559,-0.8805127,-0.8840418,-0.8879144,-0.8921052,-0.896148,-0.9002184,-0.9042902,-0.9083641,-0.9124409,-0.9165214,-0.9206064,-0.9246966,-0.9287925
